gene_a	gene_b	label
14550	10680	1
11435	44322	0
52881	1444	1
44620	53097	0
38329	38126	1
1116	34662	0
33089	48886	0
48144	27760	0
51717	51172	1
44610	550	0
8511	13357	0
28478	36469	1
38461	8122	1
16844	9711	1
41994	19034	1
52924	32296	1
30873	50347	0
38150	37723	0
29234	5599	0
53085	4941	0
16183	30854	1
33649	51357	0
5481	19758	0
34375	11076	0
35044	46585	0
14489	9809	1
18594	22479	1
26692	34023	1
34023	12217	1
48983	53442	1
15372	46	0
16167	2522	0
29602	48224	0
22574	49289	0
27344	40091	0
22128	9874	0
1206	23932	0
45526	39279	1
18531	19031	0
5648	47124	1
27304	41448	1
19979	13747	1
46483	12316	1
39611	15755	0
50895	39743	0
50347	30873	0
45495	28069	1
9497	43903	1
38126	27777	1
7683	36707	1
14717	36400	0
730	25563	0
7739	52562	1
12290	7004	0
5413	13712	0
11513	44131	0
29856	3368	1
19337	38566	0
49331	8858	1
38343	21588	0
29555	17633	1
46419	17523	1
28102	35265	1
28755	49977	0
50779	7921	0
6034	13554	1
26332	10023	0
22128	42957	1
28254	27119	1
39810	41775	0
25183	2363	1
51537	53628	0
52387	14851	1
18835	50696	1
1052	14663	0
42900	16844	1
41503	23742	1
34023	25604	1
33157	26890	1
37512	21402	0
16598	28993	0
12988	40496	0
3436	18014	0
40401	36916	1
40731	6461	1
19617	47574	1
48878	36916	1
26565	36758	0
9185	33430	1
23117	43751	1
51535	16654	1
37979	28241	0
9485	19017	1
6937	13795	0
22830	23483	0
51633	75	0
18459	44383	0
18440	33595	1
19617	41566	1
26720	21370	0
34023	27788	1
52381	32349	0
53442	6154	1
23215	38126	1
49830	40669	1
17798	14900	0
22607	16844	1
22644	8324	0
41071	29813	0
48776	19155	0
11141	5543	0
23295	5545	0
19274	50704	0
35039	42479	0
31356	30333	1
4707	30825	1
19179	4561	1
46154	33236	1
34855	4100	0
36541	27691	0
10645	7884	0
7453	27445	1
12374	11770	1
19782	40760	0
51475	47142	0
28478	44064	1
30254	18967	0
32933	31172	1
49801	53953	1
26176	53953	1
2837	11003	1
8198	9719	0
43034	31418	0
41535	16774	1
45409	17633	1
42872	41262	1
5648	40913	1
1885	31166	1
50885	46538	1
21752	3853	0
37202	13405	0
19843	15643	0
1104	46493	0
17365	41237	1
38454	36365	0
27975	34790	0
33016	34023	1
29136	11786	1
18536	19034	1
1029	10164	1
6826	14894	0
40669	39621	0
19224	49281	0
27840	48454	0
2955	21222	0
35475	21941	0
50900	19882	0
34322	38126	1
392	1145	1
24844	28478	1
40619	18295	0
20354	18699	0
47749	8160	1
43610	19401	0
38430	3434	0
34023	39083	1
49395	40694	1
19297	47484	0
36238	20262	0
20693	36805	1
19336	7334	1
3972	30825	1
51995	23261	0
53617	36796	0
7249	39960	0
7986	7957	1
716	33931	1
34227	27351	1
4950	8324	0
23693	44682	0
27556	35277	0
26800	12413	0
7453	30301	1
37938	24347	0
28478	37415	1
7389	20154	1
34436	51795	0
27188	39043	1
20901	6701	0
42985	52477	1
47943	34023	1
21066	11339	0
13747	3195	0
13780	40161	0
9714	11262	0
50417	31827	0
34197	16654	1
20399	39382	0
13747	48646	1
52511	13862	1
30825	10501	1
610	20956	0
42481	38130	1
36018	23941	0
52477	7610	1
32672	42025	0
47440	19337	0
13641	53950	0
24430	39355	0
10751	25270	1
33614	18337	0
17475	22750	0
47174	48312	1
31370	12330	0
3825	39043	1
39375	44970	1
6804	6556	1
27138	41968	0
47749	41103	1
8181	51924	1
47874	28102	1
41370	30310	1
20693	38962	1
16844	37650	1
33025	51313	0
28241	31256	1
34023	45605	1
44930	9497	1
36662	43889	0
44970	24480	1
34023	52050	1
32257	30462	1
35828	26761	0
53442	28530	0
28478	14330	1
38919	25662	1
7924	34474	1
42254	5144	0
24157	13133	1
1444	26102	1
6266	20693	0
49386	50267	1
50484	37687	0
37306	41448	1
702	13318	1
8412	2697	0
33274	43314	0
13139	43676	0
34023	18708	1
22118	44970	1
33884	21164	0
41193	51495	0
29447	3974	0
8137	26441	0
34509	25792	0
11786	4073	1
19855	46881	1
3073	13363	0
50892	15764	0
19745	28337	0
28463	27000	0
17873	33048	0
7917	22680	0
10136	13650	0
31271	6962	0
37090	43198	0
12757	15415	0
46816	39627	0
41993	17868	0
46032	16654	1
34023	48378	1
11770	9331	1
27350	42908	1
8031	50719	0
33313	33086	0
20693	6383	1
21865	6624	0
19330	47101	0
31503	19891	1
1482	32112	0
31642	52444	0
26310	7580	0
26405	34023	1
47662	18172	0
12508	52817	0
24832	3911	0
1444	20877	0
37008	10730	0
23885	16815	1
6220	27657	0
16502	13599	1
11262	19034	1
53205	26242	1
22582	46383	0
23802	16059	1
45599	48755	0
36495	50347	0
3753	39830	0
15824	16901	1
22938	47645	0
23266	19485	0
10723	27972	1
17594	50616	0
12859	39043	1
10748	36796	0
9274	7389	1
13363	27964	0
44792	18261	0
4342	257	0
25249	45411	1
50805	13599	1
11228	37853	0
10057	3355	1
40671	13996	1
24131	14430	0
42474	19855	1
35487	49830	1
18683	25884	0
49164	35410	1
35484	47469	1
24022	33933	0
37361	18651	1
48378	5287	0
23203	47506	0
45644	24325	0
47188	33426	0
12085	5760	0
24857	22536	0
12288	22510	1
21066	40801	0
51741	30505	1
51895	17748	0
16844	6806	1
7760	41282	0
13088	10723	1
51210	52777	0
50763	20329	0
32685	30271	0
16895	5762	0
51774	17442	0
2023	18393	0
31290	50482	1
43320	52290	0
51741	20192	1
13688	51717	1
40900	49830	1
2888	51514	1
716	37129	1
4301	11062	0
28838	33628	0
42578	22684	0
38126	26002	1
11639	30137	0
9848	41869	1
6034	51594	1
37069	47381	0
18468	36106	0
11540	43903	1
35480	39655	1
25436	43751	1
33707	24776	1
48856	46487	1
33084	43751	1
40662	12164	0
11570	18680	0
33595	5128	1
17671	25150	0
41097	14359	0
38603	37795	0
47484	28521	0
39043	35791	1
15505	24638	0
22909	35985	1
38126	51764	1
22577	42744	1
4323	43502	0
21187	18978	1
11076	7153	1
42820	41054	0
50154	12970	1
38707	38126	1
9902	6804	1
50582	22289	0
9387	53290	0
37356	23941	0
14175	49080	0
34375	6657	0
18978	50668	1
9645	38126	0
30073	18835	0
41033	22608	0
26094	38578	0
46297	14249	0
48762	17261	0
39043	12534	1
3471	52477	1
21640	39901	0
1362	35154	0
20922	596	0
30844	24372	0
4403	6542	1
26692	51037	1
2872	2049	0
1424	29825	0
53236	8911	0
16844	37621	1
16800	42367	0
36066	37212	0
52340	19543	0
5911	17695	0
10337	17365	1
30651	31747	1
16903	3974	1
13829	35790	0
18835	35172	1
29228	13600	0
29132	23594	1
24480	47142	0
11825	28254	1
29352	10220	1
31806	14576	0
40108	24703	0
16060	3814	0
26817	44564	0
45680	33794	0
13041	14743	0
11786	46509	1
10131	46682	0
41555	34023	1
4860	29868	0
28478	53115	1
429	39913	1
17125	15543	0
23051	20718	0
25964	28478	1
36832	26720	0
26337	11262	0
50566	33992	0
44481	21775	1
14317	27351	1
22828	50089	1
38126	14654	1
29569	6166	0
16614	37755	1
45389	31341	0
53152	1665	0
9809	23051	1
16654	19766	1
6812	44263	0
29340	28817	0
24067	43426	0
2291	23999	0
12503	33177	1
8324	41347	0
40096	27789	0
5427	51927	0
41448	46807	0
20377	44847	0
49554	23117	1
49655	25838	0
21092	30827	0
917	10992	0
52893	15313	0
2639	31038	1
42908	28725	1
45492	53365	0
5160	49269	0
23269	18376	1
38668	13954	1
23262	15611	1
51277	30614	0
3252	13621	0
45958	15740	1
50042	30825	1
4521	38159	0
48059	52245	0
41103	52139	1
29677	43956	0
16844	44452	1
43073	34023	1
14330	41693	0
39414	29610	0
22090	46468	0
18835	3434	1
20978	35173	0
16098	16654	1
14900	29145	0
46975	13836	1
52855	38126	1
13062	9185	1
6458	52477	1
52064	53665	0
53983	4243	0
45171	30930	0
12635	14556	0
36223	2573	0
12662	1362	0
10757	39973	0
9951	24480	1
28915	25523	1
28478	26272	1
6266	6646	0
36916	49794	1
34953	37302	1
6297	49155	0
1201	30418	0
22828	33595	1
9767	9974	1
33595	31504	1
16654	39242	1
51177	5832	1
44709	36434	0
38126	53053	1
14957	28176	1
6826	50122	0
11170	4061	0
22163	39203	0
2700	48893	1
22076	51795	0
43751	43392	1
25309	26831	1
28478	25100	1
4073	2418	1
35180	42862	1
44099	35067	1
30825	48948	1
24347	39523	0
36793	51483	1
10723	30093	1
43826	4113	1
23176	6414	0
7288	10583	1
7191	19516	0
49849	2189	0
45504	47496	1
13468	28478	1
29148	2127	0
328	2626	1
40256	47209	1
17047	39622	0
38588	26494	0
20922	46427	1
53327	29683	0
20101	19245	0
28478	25473	1
26775	34634	0
16901	22062	1
51405	22390	0
53953	39407	1
49794	36916	1
45921	18380	0
4036	28478	1
17341	1167	0
8125	28631	0
3368	15868	1
16723	15840	0
20088	34023	1
20722	53953	1
27819	6542	1
26198	8917	1
2733	13318	1
4347	43732	0
11116	14420	0
34023	20631	1
7347	35477	0
10924	33527	0
29548	35685	0
20991	7921	0
2940	39407	0
51578	30112	0
17853	30830	0
3355	25161	1
12449	18217	1
50760	38677	0
28757	41850	0
1177	49634	0
20488	42957	0
40767	51795	1
8792	28478	1
28102	22544	0
24966	16844	1
16409	18835	1
37276	2930	0
49195	18299	0
31325	11415	0
47145	396	0
10481	34102	1
25728	48311	1
16844	41071	1
49641	38718	0
33084	3355	1
43006	14359	0
34360	32869	0
49170	28121	0
53639	34023	1
10988	22584	0
42546	32436	0
24391	49892	0
26793	51335	0
34023	29884	1
2532	53312	0
30537	11371	0
25706	27463	0
1877	15092	0
11564	16374	0
50081	29749	0
7297	27351	1
7643	34784	0
6742	35670	0
15572	11290	1
38136	3451	0
51089	41435	0
35985	22131	0
48303	41566	1
34360	40476	0
21905	35607	1
27919	31747	0
32149	18903	0
22218	22076	0
16844	7333	1
10314	14933	0
7804	34023	1
32513	38126	1
4690	47055	0
4778	14628	1
4189	39562	1
19336	34023	1
28102	50	1
25904	46965	1
30305	16106	1
50612	5092	1
36987	18349	0
38126	52439	1
19337	13199	0
34023	18049	1
42161	50019	1
25475	38787	0
36443	41121	0
52290	36399	0
52444	14426	0
42114	14375	0
5544	47757	1
53617	29078	0
30377	35485	0
862	34023	1
25037	11332	1
18872	41521	1
39099	12076	0
33595	5545	1
44098	33084	1
28478	14516	1
40864	16844	1
42757	53953	1
52919	36443	1
31800	578	0
22408	8984	1
18449	25130	0
47686	1444	1
22214	20453	0
19979	5039	0
53309	48312	1
38163	9794	0
46763	41888	0
51717	10547	1
44978	36738	0
32664	1462	0
12716	38599	0
14851	35793	1
51719	2661	1
23742	42681	1
41070	37916	0
36904	9421	0
10723	39121	1
52568	39275	1
16499	2024	0
53028	29132	1
10344	19034	1
27601	5731	0
12420	32691	0
15946	6239	0
48948	1841	1
18738	3974	0
16245	2057	0
40401	27703	0
45833	41946	0
34633	990	0
47673	27175	0
53953	24478	1
16654	43255	1
37974	39043	1
4585	42908	1
38919	41818	1
14663	1052	0
33308	11409	0
16320	26198	0
28478	50555	1
11781	34835	0
45171	45988	1
37669	53816	1
51693	20453	0
28478	27100	1
43533	15662	1
36988	19034	1
35680	37215	0
20392	42420	1
739	6551	0
16439	11570	1
38126	20645	1
36733	35995	0
45577	10622	1
43214	44244	0
34023	9628	1
53290	20980	0
3577	4113	1
18964	40380	0
17873	9261	1
18103	31384	0
50805	21806	1
11089	23674	0
22645	3892	1
22515	26193	0
13245	31430	1
26364	49622	0
27972	4048	0
40209	17607	0
20259	19034	1
36610	26283	0
38126	25601	1
49281	16844	1
11593	19013	0
53953	18103	1
38818	2940	0
1885	29610	1
18103	18466	0
4153	50820	1
33761	51883	0
16502	48610	1
4996	14256	0
3853	21752	0
230	19675	0
14900	29124	0
7637	28478	1
28478	35366	1
38692	17523	1
1665	23742	1
9503	47209	1
53729	21746	1
40042	48306	1
12449	39162	1
14169	16840	0
1899	28592	0
37944	44394	0
12101	11181	0
47096	19995	0
1665	13650	0
49658	20236	0
49028	27095	0
42161	19216	1
9331	11770	1
44915	41479	0
29717	44332	0
44930	15903	1
5785	50910	0
36707	32281	1
12734	9432	1
6463	42171	0
32070	49914	0
50805	44451	1
51593	16640	0
17185	39043	1
14275	32220	0
14979	16844	1
52317	46140	0
6657	45494	0
2520	15001	0
18928	13268	0
51014	31188	0
19328	51435	1
31081	3276	0
10593	35172	0
34023	11226	1
29132	41869	1
29099	8865	0
51948	35330	0
12143	13456	1
53953	44455	1
18649	51201	0
17873	31356	1
29132	11332	1
14014	18429	1
34023	42617	1
38461	29796	1
18835	16324	1
22974	17762	1
24938	48319	0
15312	17527	1
6453	52610	0
2624	716	1
47991	32460	0
37119	51661	0
16844	7476	1
47082	45958	1
21640	49125	1
40669	19841	0
48097	13829	0
27819	17639	0
26539	46114	0
32616	47270	0
16502	716	1
23173	9719	0
34023	16060	1
36483	49667	0
12562	24504	1
873	18043	0
32782	21069	0
36443	38126	1
13083	34023	1
25450	40081	1
10553	4470	1
10362	19034	1
38645	47533	1
12412	33133	0
32111	19617	1
39562	24360	1
21187	13738	1
17629	52425	0
40256	47872	0
45186	39083	0
27601	49662	0
25522	48306	0
27070	29550	0
16654	49266	1
15106	53953	1
7747	45389	1
40239	48840	0
42289	30503	0
45782	18757	0
9405	21929	0
42883	10511	0
24325	41993	1
13712	10801	0
34258	23742	1
20371	28478	1
43113	44970	1
40750	53841	0
44847	35985	1
11709	32046	0
10723	12508	1
3355	22131	1
53824	13530	0
30814	28478	1
2722	40114	0
49466	28177	0
24850	11290	1
25884	28478	1
39212	16874	0
23117	3368	1
2986	16844	1
1029	48566	1
34521	18810	1
16104	53064	1
13727	12966	1
12238	33595	1
46509	8226	0
45958	15623	1
28102	42349	1
44697	30340	0
30573	9387	1
11089	27021	1
37827	35112	1
38321	15584	1
15556	34023	1
6402	16844	1
9809	14489	1
14296	49984	0
37330	20410	0
16941	50892	0
21403	2337	0
25978	238	0
6742	3639	1
37129	25726	1
20206	15257	1
20478	37562	0
44060	26863	0
15320	851	0
36820	24776	1
52791	12732	0
32400	53807	1
13855	14962	0
45017	30407	1
48311	25728	1
34785	28345	1
10703	34023	1
24777	29630	0
41144	29553	0
8432	5979	0
39236	24525	0
12969	53420	1
4038	11032	1
41098	33913	0
44783	52144	1
32144	41494	0
15067	28478	1
35015	44546	0
24966	32795	0
38919	22097	1
24272	840	0
41674	15451	0
47604	15822	0
38315	34043	0
36733	11649	0
38126	20588	1
16041	22860	1
52885	40962	0
11062	4301	0
21164	33884	0
28516	8277	0
35068	53953	1
25601	31644	0
44508	18835	1
50908	18835	1
23026	18217	0
4580	28478	1
12109	37722	0
38466	4716	0
15124	28478	1
44867	30021	0
1775	25380	0
11302	32339	1
19331	53152	0
27113	39043	1
27777	34023	1
49830	45073	1
27587	26080	0
38962	19786	1
8027	31390	1
20627	18991	0
35985	19013	1
3326	34023	1
44908	31352	1
50408	21069	0
25904	43903	0
37356	44416	0
53870	22097	0
18835	6063	1
3089	9387	0
53953	37784	1
39830	11415	0
52511	10751	1
34601	39104	0
44950	25626	0
1666	49554	1
19328	18361	0
25601	53953	1
14851	27161	0
3203	38551	0
1145	22417	1
25867	38141	1
20445	25814	0
40662	47673	0
31990	3355	1
47642	52574	0
1694	53953	1
50779	2511	0
21368	27351	0
638	35866	0
15504	6066	0
41869	8243	1
50798	45211	0
21069	36916	1
34023	38751	1
33707	11946	0
27756	49197	1
48529	14856	0
21742	26198	1
38919	45073	1
30310	51210	1
11043	41376	0
43236	53450	0
39043	48783	1
31642	34023	1
26069	15067	0
5565	6998	1
25543	5509	1
49221	48510	0
34023	32290	1
36223	28391	1
46545	3577	0
52050	37172	0
17865	39579	0
47443	43101	0
31683	53953	1
6936	5256	0
34521	44930	1
31022	33804	0
38919	5818	1
2025	20102	0
4113	21205	1
7828	5452	0
52477	4469	1
50760	13088	1
35670	46839	0
22490	35844	1
44184	31299	0
28478	7718	1
21069	53017	1
34023	25253	1
21276	21807	0
35487	45958	1
10724	38126	1
12534	16104	0
35265	28102	1
40964	24776	1
46682	44930	1
13650	19958	0
18810	6383	1
15299	12732	0
16844	13392	1
14067	34023	1
15735	10723	1
38126	44201	1
53685	33048	0
551	52477	1
40006	48303	1
10723	5417	1
32560	31290	0
26379	31093	0
17019	855	0
21929	9405	0
46437	25450	1
17426	10807	0
12572	21466	0
45772	18745	0
3355	4961	1
45017	11968	0
25675	45698	0
18610	50042	0
43595	12242	0
41103	7862	1
34023	20588	1
10723	33522	1
5569	345	0
12460	34102	1
13096	49885	1
8266	36464	0
16844	20677	1
17527	10770	0
13382	29314	0
34023	36666	1
36852	8873	0
15804	7913	0
16654	34787	1
17766	42509	0
35793	33437	0
28478	12727	1
52313	15795	0
37477	13391	0
53221	41121	0
15959	16844	1
6091	2209	0
28478	39810	1
42289	14706	1
51043	40160	0
28225	22802	0
4977	1517	0
52335	31290	1
42019	28476	0
1629	23389	0
19477	16844	1
15256	11964	0
27351	40850	1
33497	9512	1
26411	34023	1
49001	41121	1
4323	4077	1
24734	34023	1
15548	4095	1
39245	11937	0
10723	51715	0
6097	32455	0
36486	31080	0
47686	18810	1
9439	118	0
13648	38423	0
10766	49904	0
33027	50853	1
25537	13528	0
38141	29495	1
45017	38813	1
33477	23051	1
16844	47568	1
40375	392	1
23606	5814	0
16644	35590	1
35067	37717	0
37268	27789	1
18741	18412	0
41370	5410	0
11700	19641	0
25959	20046	0
53663	44847	1
36140	14142	0
53729	26171	0
44243	52477	1
21124	36916	1
41448	29555	1
45529	50286	1
851	12238	1
38610	42908	1
51667	48353	0
34023	8792	1
12713	50823	1
15408	47098	0
27019	3796	1
11657	37842	1
35140	31956	0
48690	30825	1
46229	309	1
31080	33025	0
16558	5417	0
27587	50844	0
24186	49390	0
37465	19264	0
19998	31534	0
16041	29485	1
25257	16711	0
45986	6804	0
33565	28366	0
52455	21599	0
25450	11332	1
13688	18810	1
5832	35112	0
7172	32519	0
53227	5509	1
34023	6066	1
8774	28478	1
50632	39596	0
41374	3974	1
44709	48839	1
4778	28727	0
21758	14974	0
34023	30119	1
47757	739	1
50885	7884	1
8248	44451	1
51125	50394	0
7578	28478	1
37827	48045	0
34662	33477	1
52730	48753	0
11446	22577	1
51212	50060	0
43749	47415	0
4886	27465	0
4113	24996	1
5206	30282	1
18835	7453	1
51594	9809	1
25450	15623	1
33089	49911	0
7045	5683	0
48059	38681	0
53807	30702	0
2385	34179	0
15262	15109	0
48369	35412	0
50154	3226	1
25423	47270	0
33440	855	0
38126	1642	1
34905	17630	0
20510	51377	1
18810	5599	1
52706	36688	1
44001	3504	0
29785	20510	0
53152	29132	1
2184	11747	0
33880	33719	0
11540	13847	0
48607	19485	1
5247	9951	1
37853	37890	1
16844	40895	1
28478	17963	1
17498	44004	0
48264	19141	0
13987	51290	0
39043	38876	1
36223	39995	0
40239	16003	0
14974	18345	1
25543	11714	1
5482	1043	0
39397	7374	0
39502	21415	1
673	20167	1
1884	13727	0
27749	39627	0
34023	51803	1
6861	50555	0
18922	30177	0
6806	33556	0
46394	38126	1
32984	40599	0
2546	13719	1
18835	18781	1
34071	10314	0
30310	30462	1
5313	51099	0
22279	48529	0
13456	39193	1
5509	43201	1
40194	28974	0
23953	14957	0
48566	29587	1
26228	6154	0
15170	31574	0
32132	20517	0
48642	32873	1
38681	41566	1
11564	15538	0
7153	6356	1
24402	42491	0
42206	32380	0
15569	16844	1
29868	6453	0
25423	28222	0
16844	46972	1
9510	18341	0
26087	53953	1
25175	38126	1
30825	26329	1
30497	20596	0
16066	14628	0
42646	46337	0
16485	34164	0
46604	35828	0
18459	48598	0
38321	46318	1
49964	50623	0
38126	24504	1
8304	27525	0
14686	109	0
34023	51955	1
37512	2931	0
31433	15649	0
14846	53659	0
53145	50154	1
6072	19832	0
4834	24951	0
17430	10723	1
29813	30825	1
26644	29610	1
13456	38141	1
46318	13672	1
11251	10662	1
51839	17365	1
52309	29477	0
23781	716	1
43965	33722	1
39043	37703	1
6606	38901	0
9758	6302	1
873	25884	1
31163	8198	1
9758	31290	1
15608	19668	0
13413	5554	0
24191	10766	0
2697	33372	1
9239	38126	1
6606	42957	0
38466	53148	1
2731	37119	0
18429	53442	1
52720	6547	1
35985	37441	1
38343	11859	0
13091	37816	0
23176	50760	1
22577	9620	0
52347	2420	0
34023	24726	1
8796	6106	0
27869	47514	0
38681	7453	1
41456	10109	0
17473	34689	0
36728	49257	0
50418	38454	0
12005	36665	0
34023	52169	1
392	15332	0
16865	17590	0
34872	1661	0
22596	11012	0
36610	51047	0
11501	10586	1
17365	7965	1
15123	29495	1
32904	29236	0
39921	28429	0
40084	39224	0
13232	25249	0
21640	12242	1
9645	14346	0
42206	31504	0
16206	11306	0
14810	4454	0
47386	22409	0
44889	29078	1
45535	3490	0
29964	34023	1
29612	9463	0
6723	10376	0
32273	6897	0
27278	26851	1
24984	36115	0
12260	37119	0
12416	49668	0
40756	14134	0
45720	10220	1
41459	50847	0
45958	22268	1
19786	24434	1
20096	33076	1
21227	47597	0
46318	17523	1
48348	44837	0
9767	38126	1
16844	19405	1
28478	35675	1
11786	49414	1
328	48875	0
43470	47063	0
38039	14179	0
39278	24238	0
8122	31094	1
42794	15617	0
11786	24635	1
48281	23730	0
42504	38365	0
44610	24802	1
49682	1995	0
24779	12449	0
5351	21204	0
35265	44930	1
20559	42527	0
14039	38126	1
6628	51717	1
26799	3722	1
48503	8654	1
16041	5545	1
46857	30367	0
38748	7453	0
31706	23736	0
1546	1444	1
48312	17442	1
16502	49617	1
2026	1524	0
1701	23742	0
39557	38126	1
26759	44549	0
2411	34023	1
38126	16311	1
51099	5313	0
12560	24703	0
22616	23409	0
1865	12238	0
23718	32273	0
11540	5806	0
27620	3084	0
10419	34023	1
44153	14312	0
49874	41085	1
34023	34872	1
15735	15694	0
26198	7800	1
3639	7291	0
3468	34023	1
23364	13062	0
50897	48948	0
38912	11002	0
49830	15455	1
10751	1885	1
38681	4007	1
48777	9183	0
17570	27389	1
5593	22574	0
52469	43961	0
1444	22097	1
38126	23266	1
2888	46801	1
33595	42908	1
7739	47642	1
19624	16355	0
50693	12877	0
29546	30462	1
26198	12961	1
27970	34801	0
6808	46711	0
30623	37832	0
53145	16903	1
11821	36118	1
12412	38729	0
2831	31359	1
23448	38477	0
34023	50696	1
227	32863	0
35685	38126	1
42136	34521	0
34205	53066	1
26743	46039	1
9064	11917	1
22678	24971	0
36213	572	0
47890	33265	0
16499	22392	0
28291	35396	0
44026	12071	0
52176	16654	1
19786	12190	1
5869	17473	0
45834	46154	1
47407	13780	0
23418	25887	0
45217	27182	0
20587	32112	1
18651	12656	0
38003	50227	0
34023	29774	1
19243	28478	1
1855	24020	1
19546	22906	0
11964	15299	0
16409	15701	1
23334	3785	1
2196	34023	1
16844	30070	1
23053	18978	1
11570	44730	0
2857	29683	0
18810	1815	1
53421	47907	0
27685	40920	0
49307	4113	1
23203	49977	0
39043	38336	1
32400	50823	1
24538	26692	1
38126	47415	1
28587	437	0
11555	38584	0
42370	20693	1
33430	9580	0
43472	38186	0
7610	25450	1
42777	38126	1
25258	9848	1
21243	14508	0
18866	29625	0
48980	49526	1
38126	3005	1
19196	4675	0
25450	49414	1
38126	14339	1
14550	13747	1
16844	41566	1
39643	2733	0
7617	48566	1
49663	42731	0
5460	45232	0
38126	33491	1
5012	42114	1
3368	716	1
49071	16650	0
36658	29420	0
28494	51050	1
49934	44437	0
52135	3878	0
790	14014	1
753	52554	0
22062	26177	0
40067	38981	0
4736	8243	1
11012	51483	1
50089	46082	1
35032	48137	0
29132	38885	1
35524	29473	0
34258	35630	0
18664	42942	0
46620	26263	0
43607	33232	0
17145	8336	0
17043	6455	0
3271	853	0
7398	33595	0
29577	20254	0
11419	7076	0
15349	22596	1
39870	53952	0
19855	17751	0
26267	42706	0
53544	47514	0
16844	44049	1
559	16844	1
47749	19526	1
14446	50637	0
33372	37246	0
49584	11855	0
15844	44667	1
30825	15959	1
43154	5624	0
21742	44423	0
42647	28478	1
7655	13228	0
18967	16654	1
30825	23278	1
45495	11594	1
21640	34023	1
27730	17076	0
4941	9071	0
38126	23912	1
39624	7644	0
32051	1782	1
41521	458	1
17233	34595	0
23243	20645	0
14388	16654	1
45511	34023	1
46410	1179	1
34484	16844	1
27038	31398	0
24177	35489	0
51245	27268	0
39043	31869	1
27742	42366	0
40219	28177	0
48715	11003	0
4463	47080	1
1629	29447	1
9875	16726	0
4219	29686	0
758	18461	0
10553	31281	0
